OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalPrice
1744,172,487,2020-11-30,3,2061.45
1745,383,424,2022-07-07,1,1619.93
1746,134,395,2021-08-13,6,9056.099999999999
1747,426,365,2023-05-08,4,4958.04
1748,25,139,2022-09-13,1,746.39
1749,503,356,2022-01-25,9,10963.26
1750,185,102,2022-02-28,9,8819.64
1751,85,287,2021-02-09,1,823.28
1752,567,444,2021-02-07,2,2557.96
1753,763,311,2020-05-28,1,838.83
1754,144,408,2021-06-17,5,2192.9
1755,863,318,2020-06-09,1,160.34
1756,910,147,2020-03-18,3,5521.71
1757,679,352,2023-11-21,7,1381.73
1758,412,296,2021-09-17,6,3230.46
1759,224,358,2022-02-01,6,7887.48
1760,220,273,2020-08-05,3,5826.0
1761,179,434,2020-07-31,7,5415.69
1762,631,355,2023-03-12,8,1836.24
1763,433,12,2020-07-21,2,3403.54
1764,265,143,2022-06-11,4,2996.92
1765,954,167,2023-07-15,4,3471.68
1766,429,269,2020-01-06,4,396.52
1767,662,94,2020-02-01,9,14360.039999999999
1768,416,106,2022-03-02,2,2699.74
1769,453,275,2023-06-24,5,2541.0
1770,727,201,2023-03-14,7,3436.58
1771,197,313,2023-06-30,5,7891.65
1772,554,92,2020-04-07,6,11779.8
1773,53,236,2020-03-28,7,4398.03
1774,480,60,2020-05-03,8,8662.72
1775,443,235,2023-09-04,9,11007.27
1776,330,184,2021-04-14,2,1395.54
1777,251,409,2020-10-05,4,7044.28
1778,807,360,2023-01-04,4,317.88
1779,890,233,2020-12-02,5,663.6
1780,783,388,2022-08-06,9,3758.85
1781,967,436,2021-09-28,3,3569.04
1782,925,127,2022-03-23,2,1226.66
1783,123,101,2022-08-09,4,1461.04
1784,879,135,2022-10-21,4,6083.28
1785,387,233,2021-07-02,3,398.15999999999997
1786,339,68,2023-06-21,8,8926.64
1787,778,87,2023-02-15,6,3336.66
1788,348,236,2022-09-12,7,4398.03
1789,29,108,2023-08-19,4,4607.68
1790,975,454,2020-12-24,2,1831.28
1791,35,429,2023-07-19,2,2505.46
1792,518,137,2021-03-31,9,17138.79
1793,396,377,2022-02-17,3,3587.37
1794,623,265,2021-10-26,8,2943.36
1795,294,469,2020-09-29,8,3296.08
1796,589,387,2021-08-18,6,10125.66
1797,349,333,2023-12-10,2,2122.94
1798,147,63,2020-04-29,2,2750.52
1799,67,230,2023-07-13,4,6288.92
1800,904,466,2021-10-06,6,2166.06
1801,520,375,2021-10-07,6,10631.039999999999
1802,122,238,2020-05-10,1,1530.06
1803,340,479,2023-09-13,6,6565.98
1804,175,349,2023-03-30,8,15509.2
1805,900,247,2023-11-04,5,4751.75
1806,691,386,2023-08-15,7,5796.84
1807,597,159,2023-07-15,3,3543.51
1808,451,38,2021-02-20,8,10109.68
1809,557,244,2023-06-20,5,8318.2
1810,136,7,2023-11-14,2,1549.78
1811,855,360,2022-03-02,4,317.88
1812,16,394,2022-03-05,8,1844.96
1813,333,77,2022-05-16,7,11176.41
1814,195,443,2020-10-06,9,8423.73
1815,496,257,2022-10-30,4,7832.48
1816,9,37,2023-03-17,7,2271.99
1817,828,409,2021-02-09,1,1761.07
1818,334,350,2023-04-11,1,1227.09
1819,333,66,2022-12-11,7,11365.06
1820,327,100,2020-10-01,9,13740.75
1821,15,472,2023-10-25,4,6550.2
1822,839,332,2020-07-26,5,908.15
1823,614,261,2020-03-14,5,5730.2
1824,226,312,2021-07-13,7,1283.03
1825,425,463,2020-03-10,6,5093.16
1826,790,42,2021-06-03,3,4895.07
1827,408,448,2023-01-12,9,8216.64
1828,113,49,2021-05-31,5,3082.4
1829,997,302,2021-12-08,2,2728.68
1830,428,71,2020-02-04,2,746.42
1831,1,246,2021-06-10,4,5771.76
1832,266,2,2023-12-13,2,168.46
1833,491,323,2021-09-18,1,1282.95
1834,208,388,2023-01-03,8,3341.2
1835,622,62,2020-06-09,6,6157.08
1836,712,368,2023-12-18,6,7292.700000000001
1837,952,336,2022-04-15,4,1083.76
1838,369,27,2022-08-13,9,17259.21
1839,985,342,2023-09-08,9,7428.06
1840,306,67,2022-06-03,4,3785.4
1841,12,369,2020-08-11,1,1738.89
1842,345,378,2020-10-17,4,5668.88
1843,465,145,2020-05-08,6,3112.68
1844,700,214,2021-09-24,6,4105.9800000000005
1845,666,436,2022-02-12,4,4758.72
1846,494,327,2023-03-28,1,247.68
1847,368,57,2022-03-26,7,6460.72
1848,846,286,2022-12-19,2,2255.56
1849,937,456,2022-12-15,5,3185.2
1850,420,211,2021-01-26,6,10226.58
1851,889,455,2020-03-10,9,834.57
1852,791,193,2022-05-20,3,369.78000000000003
1853,171,400,2021-12-08,7,10225.04
1854,134,114,2020-05-19,9,16704.72
1855,965,122,2020-06-27,1,885.97
1856,427,360,2023-11-18,6,476.82
1857,25,479,2021-06-25,6,6565.98
1858,530,103,2020-04-12,4,5803.0
1859,190,155,2023-04-12,1,600.83
1860,141,74,2021-04-04,6,884.76
1861,555,354,2023-04-05,6,3778.32
1862,846,175,2022-02-14,5,8586.55
1863,796,14,2020-07-05,8,14417.52
1864,658,386,2021-03-20,2,1656.24
1865,315,167,2022-04-17,5,4339.599999999999
1866,444,55,2022-06-12,2,130.58
1867,319,470,2023-08-22,1,1345.23
1868,441,26,2022-05-14,2,325.6
1869,92,44,2023-12-31,2,1613.84
1870,179,69,2020-05-14,1,893.99
1871,56,38,2020-12-17,5,6318.55
1872,155,336,2023-06-21,4,1083.76
1873,672,12,2020-12-14,3,5105.3099999999995
1874,111,105,2023-12-08,8,10393.6
1875,137,244,2023-02-17,7,11645.480000000001
1876,232,364,2023-01-05,4,5711.72
1877,992,490,2020-10-20,1,1885.19
1878,468,273,2023-06-16,8,15536.0
1879,732,281,2020-01-30,7,7240.449999999999
1880,481,192,2023-06-07,3,2637.57
1881,68,88,2023-07-21,5,4510.7
1882,814,139,2022-04-09,1,746.39
1883,249,146,2020-10-11,1,423.61
1884,994,164,2023-12-23,1,1793.48
1885,323,259,2022-08-04,8,11338.24
1886,922,339,2020-05-27,4,5695.52
1887,904,326,2021-02-18,5,7571.65
1888,518,87,2020-02-16,2,1112.22
1889,976,488,2023-01-11,7,5187.91
1890,792,327,2023-07-16,7,1733.76
1891,432,367,2020-07-23,1,578.64
1892,487,364,2023-08-17,7,9995.51
1893,606,239,2020-03-10,4,999.64
1894,429,265,2023-08-29,7,2575.44
1895,269,194,2022-02-07,2,598.68
1896,709,128,2021-01-09,8,6606.24
1897,537,122,2023-08-27,4,3543.88
1898,148,244,2022-01-23,1,1663.64
1899,118,47,2022-06-20,7,5061.84
1900,850,434,2022-08-16,9,6963.03
1901,367,320,2022-05-23,1,1891.67
1902,850,365,2022-04-03,8,9916.08
1903,66,112,2022-01-16,6,405.78
1904,970,303,2022-08-09,5,755.4000000000001
1905,813,75,2021-08-31,1,1695.12
1906,370,451,2020-06-24,8,1398.48
1907,175,381,2020-11-28,7,560.14
1908,831,298,2023-05-31,7,8154.300000000001
1909,588,305,2020-03-20,6,3665.2799999999997
1910,495,30,2023-12-26,6,11898.539999999999
1911,973,8,2021-12-04,9,473.76
1912,114,421,2021-03-04,5,1041.2
1913,111,341,2021-02-04,1,725.72
1914,761,8,2020-07-18,6,315.84000000000003
1915,439,239,2021-03-23,8,1999.28
1916,715,191,2021-04-23,3,1802.46
1917,147,128,2023-02-16,2,1651.56
1918,35,11,2020-06-28,9,17547.12
1919,999,256,2023-08-12,8,5635.52
1920,309,233,2020-11-15,2,265.44
1921,538,377,2020-12-23,1,1195.79
1922,750,186,2021-10-09,6,9322.14
1923,14,121,2020-04-21,6,1416.18
1924,374,418,2022-09-30,8,11830.64
1925,557,167,2023-10-26,7,6075.44
1926,428,144,2021-03-10,5,6652.150000000001
1927,728,327,2023-09-07,8,1981.44
1928,233,388,2021-08-07,9,3758.85
1929,705,352,2023-08-22,6,1184.34
1930,563,101,2022-11-09,1,365.26
1931,939,430,2020-03-08,5,7493.099999999999
1932,887,22,2020-12-20,3,1592.6399999999999
1933,726,199,2022-04-07,1,156.54
1934,663,269,2020-11-05,7,693.91
1935,440,82,2021-03-23,4,7621.16
1936,502,170,2022-03-21,2,2040.4
1937,275,418,2021-05-20,3,4436.49
1938,850,13,2020-05-16,2,192.02
1939,76,482,2021-09-22,1,1665.68
1940,439,413,2022-03-08,6,2808.54
1941,732,382,2020-09-13,7,8306.970000000001
1942,860,431,2022-12-08,6,8933.64
1943,956,197,2020-03-02,3,2586.8999999999996
1944,699,95,2022-02-24,4,7281.6
1945,289,267,2021-07-20,8,11857.36
1946,915,319,2021-09-25,9,7012.349999999999
1947,540,358,2023-11-24,8,10516.64
1948,891,51,2021-09-20,1,1785.78
1949,692,188,2021-09-29,1,345.61
1950,253,303,2021-11-27,7,1057.5600000000002
1951,126,4,2022-07-23,3,4672.89
1952,177,263,2022-12-27,5,5088.5
1953,37,343,2021-10-16,5,2826.7000000000003
1954,410,31,2023-07-15,7,7782.18
1955,611,118,2023-01-08,9,6095.34
1956,610,209,2022-12-23,8,10743.52
1957,127,202,2022-09-15,6,3859.1400000000003
1958,483,86,2022-09-11,5,5803.0
1959,168,30,2020-08-30,5,9915.449999999999
1960,592,157,2021-12-17,2,2368.32
1961,294,209,2021-02-07,4,5371.76
1962,845,43,2022-11-23,9,11610.99
1963,638,85,2023-03-16,6,11779.380000000001
1964,343,406,2022-06-05,1,1442.4
1965,310,176,2020-09-10,6,2722.8
1966,662,231,2020-03-15,8,9506.88
1967,528,360,2023-05-29,8,635.76
1968,540,432,2020-04-01,8,8534.64
1969,419,368,2021-02-06,6,7292.700000000001
1970,444,441,2020-07-28,5,6748.0
1971,685,150,2020-06-25,1,480.66
1972,558,411,2020-10-02,3,230.39999999999998
1973,840,471,2023-07-31,7,12385.1
1974,236,319,2020-05-15,4,3116.6
1975,439,260,2022-05-21,6,8806.56
1976,214,346,2023-12-18,7,4015.48
1977,85,487,2020-06-22,6,4122.9
1978,794,378,2023-10-10,5,7086.1
1979,744,465,2021-12-29,8,4459.68
1980,85,3,2020-07-17,7,4353.650000000001
1981,921,337,2020-01-28,8,6696.16
1982,489,235,2023-07-28,6,7338.18
1983,65,424,2021-03-15,1,1619.93
1984,646,339,2020-08-07,2,2847.76
1985,663,487,2022-06-04,4,2748.6
1986,627,82,2022-09-24,4,7621.16
1987,64,252,2023-01-05,5,2922.2000000000003
1988,343,412,2020-08-09,3,1602.9900000000002
1989,939,373,2020-04-12,6,11353.44
1990,875,399,2021-08-06,3,2691.27
1991,919,307,2023-09-08,4,2953.08
1992,352,154,2021-04-08,4,6960.8
1993,158,291,2023-11-18,9,5886.81
1994,589,382,2023-07-09,7,8306.970000000001
1995,491,336,2023-09-24,7,1896.58
1996,658,271,2022-11-27,3,216.81
1997,855,389,2021-04-18,5,6806.5
1998,463,174,2021-02-05,2,1393.1
1999,225,24,2023-03-17,3,4522.5599999999995
2000,917,2,2022-10-02,1,84.23
2001,313,187,2023-11-14,4,5306.28
2002,615,164,2021-08-15,8,14347.84
2003,919,500,2020-01-30,4,6898.36
2004,859,45,2020-04-24,3,4093.6499999999996
2005,813,496,2023-02-20,1,428.03
2006,940,351,2023-03-22,2,400.22
2007,466,94,2021-03-10,4,6382.24
2008,88,204,2023-07-19,7,3495.17
2009,883,123,2022-12-29,5,534.4
2010,303,37,2023-04-30,4,1298.28
2011,680,118,2020-08-20,1,677.26
2012,435,441,2022-09-18,2,2699.2
2013,682,341,2022-08-08,3,2177.16
2014,135,140,2023-04-22,6,9514.32
2015,50,122,2020-09-29,2,1771.94
2016,432,232,2021-05-29,7,13347.81
2017,340,229,2022-01-28,5,1881.3999999999999
2018,347,419,2023-10-09,4,4932.52
2019,646,406,2023-12-07,1,1442.4
2020,347,493,2022-10-12,2,1631.64
2021,649,228,2023-07-07,6,8599.08
2022,245,373,2020-10-09,2,3784.48
2023,109,328,2020-03-16,3,1775.4299999999998
2024,825,219,2020-12-20,6,10852.68
2025,799,155,2022-10-18,6,3604.9800000000005
2026,533,356,2022-11-03,4,4872.56
2027,90,7,2022-12-15,7,5424.23
2028,296,3,2020-01-22,8,4975.6
2029,112,4,2021-05-03,1,1557.63
2030,813,216,2022-07-13,8,13141.76
2031,589,264,2020-02-07,9,7128.09
2032,177,45,2022-09-14,6,8187.299999999999
2033,343,205,2020-03-30,4,211.48
2034,660,201,2021-08-23,8,3927.52
2035,101,404,2021-10-01,6,7760.9400000000005
2036,758,250,2023-07-01,2,2943.02
2037,629,212,2023-12-30,9,7867.17
2038,604,133,2022-06-20,4,3099.44
2039,401,174,2021-07-25,5,3482.75
2040,28,69,2022-04-06,5,4469.95
2041,937,291,2020-08-26,8,5232.72
2042,962,449,2023-01-19,5,6580.900000000001
2043,537,490,2022-10-12,9,16966.71
2044,58,143,2021-06-06,5,3746.15
2045,498,17,2022-07-01,8,7544.72
2046,297,332,2020-02-20,2,363.26
2047,134,430,2022-04-02,2,2997.24
2048,331,248,2021-04-14,2,3691.88
2049,249,228,2021-12-25,4,5732.72
2050,550,445,2023-05-13,8,4274.8
2051,902,171,2022-05-15,6,2694.7799999999997
2052,941,378,2020-12-28,1,1417.22
2053,75,335,2021-11-24,2,3885.64
2054,654,206,2021-05-20,3,4416.66
2055,834,91,2021-05-18,2,2527.14
2056,168,114,2022-02-13,3,5568.24
2057,771,22,2023-02-24,4,2123.52
2058,503,137,2021-08-30,1,1904.31
2059,885,303,2023-11-01,3,453.24
2060,355,213,2021-08-17,4,2562.88
2061,225,3,2023-08-16,5,3109.75
2062,664,436,2021-07-05,7,8327.76
2063,531,287,2020-07-15,3,2469.84
2064,146,13,2023-01-09,3,288.03000000000003
2065,960,2,2022-03-18,9,758.07
2066,241,367,2020-04-03,2,1157.28
2067,884,462,2022-04-06,3,4621.9800000000005
2068,893,263,2020-11-01,8,8141.6
2069,344,285,2020-01-11,1,1610.01
2070,749,388,2023-02-06,5,2088.25
2071,35,132,2022-08-13,7,10737.79
2072,702,344,2021-01-28,1,450.4
2073,1,234,2020-05-27,9,5106.51
2074,996,405,2021-02-17,6,3131.6400000000003
2075,153,243,2020-06-11,6,11215.2
2076,429,173,2023-10-10,1,412.97
2077,945,383,2022-01-05,8,4348.4
2078,508,412,2021-07-24,7,3740.3100000000004
2079,126,486,2022-12-10,5,9539.95
2080,491,264,2022-02-18,7,5544.07
2081,482,42,2020-02-15,9,14685.210000000001
2082,345,145,2023-03-25,5,2593.8999999999996
2083,912,393,2020-12-30,7,6268.43
2084,738,494,2021-01-29,6,6774.42
2085,221,445,2021-09-01,7,3740.4500000000003
2086,915,340,2022-11-04,3,2622.96
2087,919,325,2022-07-24,3,2597.25
2088,723,355,2022-11-08,8,1836.24
2089,25,297,2021-03-12,4,5074.0
2090,528,413,2021-10-11,3,1404.27
2091,182,460,2022-07-06,7,13005.09
2092,499,54,2020-01-01,2,674.48
2093,841,160,2023-02-18,6,6345.36
2094,641,223,2023-02-18,3,2450.19
2095,42,223,2023-03-24,1,816.73
2096,915,449,2023-08-08,9,11845.62
2097,481,377,2020-04-16,1,1195.79
2098,930,43,2021-06-28,9,11610.99
2099,848,69,2023-01-18,1,893.99
2100,748,371,2020-07-09,6,1539.12
2101,872,100,2023-02-16,9,13740.75
2102,439,204,2020-05-21,8,3994.48
2103,402,208,2021-04-14,2,974.74
2104,546,272,2021-11-02,6,8533.26
2105,345,405,2022-10-31,8,4175.52
2106,893,161,2022-06-04,5,7648.049999999999
2107,45,154,2021-04-30,9,15661.800000000001
2108,646,387,2023-10-04,9,15188.49
2109,21,279,2022-06-01,5,9678.6
2110,634,89,2020-04-25,4,4829.76
2111,70,182,2021-07-30,2,3262.42
2112,864,340,2023-04-15,9,7868.88
2113,873,47,2022-01-12,6,4338.72
2114,48,244,2023-01-12,9,14972.76
2115,491,249,2021-08-28,2,2808.92
2116,551,241,2022-07-18,9,9381.06
2117,287,118,2023-04-22,5,3386.3
2118,10,164,2021-08-29,6,10760.880000000001
2119,542,291,2021-02-26,2,1308.18
2120,756,171,2021-09-09,1,449.13
2121,274,417,2021-05-06,6,5669.58
2122,956,5,2021-09-22,7,7420.139999999999
2123,600,260,2020-04-21,4,5871.04
2124,756,58,2023-06-08,4,1247.36
2125,381,436,2020-02-04,7,8327.76
2126,329,200,2021-10-26,4,7790.0
2127,479,459,2020-11-04,3,3022.92
2128,15,363,2023-08-28,8,10946.0
2129,516,434,2022-11-18,3,2321.0099999999998
2130,191,411,2023-09-06,9,691.1999999999999
2131,168,138,2021-11-23,6,7052.34
2132,521,379,2021-01-07,2,2752.44
2133,621,318,2020-10-03,1,160.34
2134,137,378,2020-03-21,4,5668.88
2135,154,237,2020-09-08,3,4329.39
2136,388,148,2021-06-05,2,497.04
2137,209,288,2020-11-25,9,2761.56
2138,272,304,2022-02-07,5,5601.35
2139,143,219,2022-11-01,2,3617.56
2140,611,177,2022-09-01,6,1132.56
2141,889,466,2021-02-02,7,2527.0699999999997
2142,820,282,2020-12-18,2,2901.98
2143,69,378,2022-04-17,6,8503.32
2144,247,163,2023-06-15,6,4430.700000000001
2145,261,284,2020-01-30,3,1198.65
2146,788,321,2023-02-15,2,2602.76
2147,79,482,2020-04-15,9,14991.12
2148,658,375,2023-08-03,7,12402.88
2149,623,410,2020-09-29,5,7452.55
2150,770,186,2020-08-12,9,13983.210000000001
2151,605,6,2023-12-29,7,5101.53
2152,525,50,2023-01-15,3,2899.44
2153,772,305,2021-03-08,2,1221.76
2154,938,442,2023-10-03,6,9512.400000000001
2155,621,46,2021-10-29,7,3897.6699999999996
2156,330,217,2021-12-21,9,3637.35
2157,189,209,2023-10-12,9,12086.460000000001
2158,95,346,2020-01-14,8,4589.12
2159,617,405,2021-08-23,2,1043.88
2160,8,96,2023-05-05,2,3780.44
2161,67,25,2020-07-16,9,8765.369999999999
2162,496,352,2021-05-17,8,1579.12
2163,191,125,2020-11-19,5,6708.75
2164,366,361,2021-09-22,7,13522.46
2165,768,63,2020-11-11,7,9626.82
2166,521,339,2020-11-19,7,9967.16
2167,990,322,2022-01-12,5,6796.900000000001
2168,117,163,2020-04-08,5,3692.25
2169,267,336,2021-09-26,5,1354.7
2170,611,464,2023-12-22,6,7965.539999999999
2171,485,289,2021-08-08,4,6949.32
2172,509,243,2021-12-09,9,16822.8
2173,298,306,2021-08-12,2,1296.42
2174,909,152,2022-10-22,2,240.48
2175,164,95,2021-05-24,4,7281.6
2176,376,490,2020-03-19,6,11311.14
2177,653,407,2023-08-06,8,1825.68
2178,268,337,2023-03-01,3,2511.06
2179,549,97,2023-11-20,2,3844.52
2180,74,293,2023-03-10,6,10495.56
2181,508,356,2021-08-07,2,2436.28
2182,73,63,2023-03-01,4,5501.04
2183,308,248,2021-06-26,2,3691.88
2184,199,440,2023-12-22,7,12571.44
2185,130,319,2020-11-07,2,1558.3
2186,758,275,2020-03-02,1,508.2
2187,824,405,2023-06-19,3,1565.8200000000002
2188,572,39,2020-04-11,5,7867.9
2189,791,104,2022-11-11,8,4258.48
2190,615,83,2023-10-11,8,15919.2
2191,808,200,2020-09-24,4,7790.0
2192,832,410,2021-03-07,3,4471.53
2193,487,105,2023-08-18,2,2598.4
2194,853,179,2021-03-31,6,11307.18
2195,151,60,2023-12-03,2,2165.68
2196,669,256,2020-05-02,4,2817.76
2197,206,338,2020-02-11,6,8933.28
2198,986,206,2021-09-29,3,4416.66
2199,179,210,2023-09-16,2,2993.4
2200,197,229,2020-11-06,7,2633.96
2201,735,348,2020-12-01,9,11976.03
2202,89,122,2021-08-15,8,7087.76
2203,799,124,2023-10-17,9,8889.66
2204,434,353,2023-05-04,2,3810.56
2205,788,390,2023-02-09,5,9775.800000000001
2206,748,135,2023-06-03,7,10645.74
2207,183,188,2022-07-10,2,691.22
2208,209,445,2020-04-23,3,1603.0500000000002
2209,493,133,2023-07-09,9,6973.74
2210,130,91,2021-07-17,3,3790.71
2211,665,392,2020-02-27,2,132.44
2212,13,102,2021-03-16,2,1959.92
2213,634,161,2023-05-11,6,9177.66
2214,871,441,2022-03-12,3,4048.7999999999997
2215,732,396,2020-12-04,1,1833.37
2216,106,357,2023-02-16,3,3798.3599999999997
2217,375,125,2022-01-28,4,5367.0
2218,582,293,2022-01-21,3,5247.78
2219,707,143,2022-05-20,4,2996.92
2220,698,273,2021-09-13,7,13594.0
2221,99,37,2020-09-24,8,2596.56
2222,594,435,2022-02-02,6,11072.94
2223,587,490,2022-10-13,4,7540.76
2224,886,413,2021-04-01,3,1404.27
2225,852,259,2023-04-05,2,2834.56
2226,192,459,2023-08-04,2,2015.28
2227,325,154,2021-09-09,7,12181.4
2228,979,104,2020-10-04,1,532.31
2229,726,121,2021-04-16,3,708.09
2230,827,301,2020-06-27,5,368.54999999999995
2231,956,134,2020-03-31,6,4891.74
2232,467,99,2023-04-16,3,5867.25
2233,894,216,2021-02-04,2,3285.44
2234,367,243,2023-12-23,9,16822.8
2235,318,231,2021-11-29,5,5941.799999999999
2236,144,226,2021-03-03,2,405.98
2237,384,438,2023-03-29,4,2297.04
2238,216,472,2023-02-15,1,1637.55
2239,361,403,2021-05-07,2,2491.84
2240,324,13,2022-03-26,2,192.02
2241,15,313,2020-01-30,4,6313.32
2242,217,235,2020-04-09,8,9784.24
2243,492,329,2020-07-29,3,1766.46
2244,951,83,2022-02-24,4,7959.6
2245,547,243,2022-07-04,1,1869.2
2246,183,224,2023-11-19,5,6008.7
2247,270,341,2021-03-19,6,4354.32
2248,945,224,2022-01-13,7,8412.18
2249,467,185,2022-03-12,4,5610.24
2250,870,174,2021-11-08,1,696.55
2251,612,268,2023-11-25,6,4796.9400000000005
2252,519,413,2022-12-08,1,468.09
2253,542,97,2021-08-21,5,9611.3
2254,467,321,2022-08-24,2,2602.76
2255,305,305,2023-02-12,8,4887.04
2256,985,127,2020-08-21,6,3679.9800000000005
2257,144,388,2021-03-15,5,2088.25
2258,111,461,2023-09-01,1,255.52
2259,232,215,2023-02-19,7,10077.269999999999
2260,691,28,2021-05-17,8,15106.48
2261,584,491,2022-10-09,8,14070.56
2262,722,50,2021-09-21,8,7731.84
2263,732,268,2023-01-09,6,4796.9400000000005
2264,592,83,2023-11-30,9,17909.100000000002
2265,500,244,2020-11-02,4,6654.56
2266,595,225,2021-07-16,3,4016.94
2267,554,18,2021-02-03,4,3304.44
2268,273,226,2022-05-30,3,608.97
2269,703,478,2022-09-07,2,2108.52
2270,173,363,2020-10-22,9,12314.25
2271,973,111,2022-06-22,2,147.2
2272,7,367,2023-09-12,5,2893.2
2273,155,390,2022-04-18,1,1955.16
2274,522,324,2020-02-28,6,2628.18
2275,546,76,2022-02-06,7,13743.31
2276,548,23,2023-06-12,9,8945.550000000001
2277,921,156,2023-09-26,1,1903.4
2278,518,203,2023-03-13,5,3213.4500000000003
2279,920,220,2023-06-13,6,9738.3
2280,914,40,2021-06-19,7,8243.76
2281,215,98,2020-09-23,8,8534.8
2282,134,304,2022-04-18,1,1120.27
2283,285,162,2022-01-10,5,3004.35
2284,126,213,2021-09-30,6,3844.32
2285,921,484,2022-03-19,5,3251.0
2286,439,92,2022-02-10,9,17669.7
2287,849,190,2022-06-04,6,6607.38
2288,686,442,2023-07-19,5,7927.0
2289,152,162,2021-09-29,5,3004.35
2290,331,57,2022-02-01,4,3691.84
2291,538,233,2023-11-25,6,796.3199999999999
2292,383,29,2021-06-14,9,14230.079999999998
2293,115,346,2020-03-19,1,573.64
2294,894,205,2023-08-27,8,422.96
2295,482,124,2023-07-01,9,8889.66
2296,284,436,2023-10-15,1,1189.68
2297,899,354,2020-08-24,8,5037.76
2298,75,467,2020-08-02,4,1451.6
2299,166,8,2022-06-06,5,263.2
2300,189,349,2020-05-08,5,9693.25
2301,78,107,2020-01-17,9,3305.34
2302,947,360,2020-06-15,1,79.47
2303,602,400,2020-02-26,9,13146.48
2304,688,92,2023-01-13,3,5889.9
2305,21,158,2023-08-22,6,5408.4
2306,566,343,2023-08-27,5,2826.7000000000003
2307,184,349,2021-06-21,1,1938.65
2308,871,84,2022-03-11,6,8627.16
2309,222,337,2023-03-27,1,837.02
2310,827,410,2021-08-28,9,13414.59
2311,328,441,2021-02-23,5,6748.0
2312,179,495,2020-01-21,4,4124.44
2313,788,39,2021-02-24,5,7867.9
2314,112,33,2023-12-07,4,789.72
2315,736,334,2022-10-28,8,3198.08
2316,726,287,2023-04-18,5,4116.4
2317,59,208,2022-02-20,5,2436.85
2318,327,277,2020-03-25,5,8217.0
2319,905,483,2020-04-29,9,14302.079999999998
2320,621,178,2021-10-01,2,369.12
2321,897,384,2022-06-29,9,8352.0
2322,669,467,2020-11-22,5,1814.5
2323,191,390,2020-10-09,5,9775.800000000001
2324,200,188,2020-10-17,5,1728.0500000000002
2325,312,215,2022-07-25,9,12956.49
2326,708,346,2022-08-06,4,2294.56
2327,35,201,2020-03-01,5,2454.7
2328,379,397,2020-05-04,3,2689.02
2329,387,314,2022-01-12,3,1821.69
2330,758,172,2022-09-17,3,3608.1000000000004
2331,237,207,2022-02-04,3,5806.049999999999
2332,616,288,2020-02-14,8,2454.72
2333,519,59,2023-12-08,3,5753.91
2334,283,359,2023-01-19,6,3428.58
2335,1,236,2021-10-02,8,5026.32
2336,731,81,2022-07-17,2,868.02
2337,464,429,2021-01-25,9,11274.57
2338,230,439,2023-10-18,7,5379.360000000001
2339,967,477,2023-04-28,5,2687.1
2340,172,177,2021-02-09,3,566.28
2341,87,317,2022-03-29,5,3491.45
2342,553,40,2022-04-16,6,7066.08
2343,123,82,2023-09-26,2,3810.58
2344,843,162,2022-12-14,7,4206.09
2345,298,113,2020-04-23,8,5969.68
2346,885,89,2023-08-26,1,1207.44
2347,929,12,2020-11-30,4,6807.08
2348,690,493,2021-08-21,9,7342.38
2349,575,399,2020-11-04,4,3588.36
2350,484,363,2023-11-25,6,8209.5
2351,165,472,2022-01-03,2,3275.1
2352,699,265,2022-04-13,5,1839.6000000000001
2353,383,232,2022-02-08,5,9534.15
2354,209,404,2020-12-18,9,11641.41
2355,739,89,2020-04-26,5,6037.200000000001
2356,432,367,2023-07-23,9,5207.76
2357,389,216,2022-10-30,6,9856.32
2358,560,49,2022-08-22,2,1232.96
2359,224,474,2021-07-23,2,530.68
2360,3,270,2021-04-09,2,3372.08
2361,372,389,2023-08-19,5,6806.5
2362,687,382,2023-04-29,3,3560.13
2363,446,304,2022-01-24,1,1120.27
2364,611,313,2020-03-02,5,7891.65
2365,116,349,2023-05-18,3,5815.950000000001
2366,270,60,2022-12-19,6,6497.039999999999
2367,447,456,2020-11-24,4,2548.16
2368,368,337,2022-10-20,1,837.02
2369,253,246,2021-05-26,9,12986.460000000001
2370,317,299,2021-07-04,1,1674.02
2371,415,214,2023-03-15,6,4105.9800000000005
2372,95,82,2021-03-10,9,17147.61
2373,785,347,2021-07-19,6,3663.2999999999997
2374,892,64,2022-05-21,9,1788.03
2375,24,258,2021-05-02,8,13762.0
2376,628,257,2020-11-22,5,9790.599999999999
2377,663,118,2023-09-23,1,677.26
2378,850,320,2022-09-11,9,17025.03
2379,50,489,2021-11-30,6,6215.9400000000005
2380,502,328,2023-05-11,6,3550.8599999999997
2381,718,341,2020-04-10,9,6531.4800000000005
2382,498,24,2022-08-25,2,3015.04
2383,335,386,2023-10-02,3,2484.36
2384,79,236,2020-01-20,5,3141.45
2385,582,315,2023-10-31,1,893.9
2386,27,102,2020-03-04,1,979.96
2387,271,476,2023-02-24,2,1308.24
2388,562,418,2020-04-07,5,7394.15
2389,804,312,2020-11-19,4,733.16
2390,247,460,2020-07-25,4,7431.48
2391,776,370,2021-04-05,3,5688.39
2392,591,5,2020-10-08,8,8480.16
2393,387,109,2022-01-23,4,6218.68
2394,702,380,2023-12-30,9,7613.099999999999
2395,559,183,2022-10-16,1,1679.86
